#  Z   N   Fission Yield
  43  74   1.0577370e-09
  43  75   3.3842600e-11
  43  76   6.7330400e-13
  43  77   2.0386500e-15
  44  54   0.0000000e+00
  44  55   0.0000000e+00
  44  56   0.0000000e+00
  44  57   0.0000000e+00
  44  58   0.0000000e+00
  44  59   0.0000000e+00
  44  60   0.0000000e+00
  44  61   0.0000000e+00
  44  62   8.2788400e-10
  44  63   2.9513280e-08
  44  64   1.1638790e-06
  44  65   1.0390580e-05
  44  66   1.2433720e-04
  44  67   3.1022270e-04
  44  68   5.4008470e-04
  44  69   4.8169343e-04
  44  70   2.9789210e-04
  44  71   7.7046240e-05
  44  72   1.7077220e-05
  44  73   2.3197950e-06
  44  74   2.7674500e-07
  44  75   1.5212440e-08
  44  76   2.8812100e-10
  44  77   1.6786100e-12
  44  78   1.2722000e-14
  44  79   2.0613900e-16
  44  80   0.0000000e+00
  45  55   0.0000000e+00
  45  56   0.0000000e+00
  45  57   0.0000000e+00
  45  58   0.0000000e+00
  45  59   0.0000000e+00
  45  60   0.0000000e+00
  45  61   0.0000000e+00
  45  62   1.2761300e-12
  45  63   3.4424400e-10
  45  64   1.5512560e-08
  45  65   7.3745500e-07
  45  66   1.8001320e-05
  45  67   7.8898100e-05
  45  68   2.2330610e-04
  45  69   3.7782150e-04
  45  70   4.8501430e-04
  45  71   2.8465410e-04
  45  72   1.5656020e-04
  45  73   4.4831060e-05
  45  74   1.0632510e-05
  45  75   7.5556640e-07
  45  76   2.7913130e-08
  45  77   6.5753600e-10
  45  78   3.6598100e-11
  45  79   3.1284100e-13
  45  80   8.9930400e-16
  45  81   0.0000000e+00
  45  82   0.0000000e+00
  45  83   0.0000000e+00
  46  56   0.0000000e+00
  46  57   0.0000000e+00
  46  58   0.0000000e+00
  46  59   0.0000000e+00
  46  60   0.0000000e+00
  46  61   0.0000000e+00
  46  62   0.0000000e+00
  46  63   7.4167900e-13
  46  64   3.6557300e-10
  46  65   5.1012650e-08
  46  66   9.1171130e-07
  46  67   5.9521130e-06
  46  68   4.9523830e-05
  46  69   2.0232071e-04
  46  70   4.1314370e-04
  46  71   4.8387920e-04
  46  72   4.2406270e-04
  46  73   2.4178520e-04
  46  74   9.5854090e-05
  46  75   1.3925490e-05
  46  76   1.5626970e-06
  46  77   1.8819190e-07
  46  78   8.4915420e-09
  46  79   1.1128800e-10
  46  80   0.0000000e+00
  46  81   0.0000000e+00
  46  82   0.0000000e+00
  46  83   0.0000000e+00
  46  84   0.0000000e+00
  46  85   1.0748200e-14
  47  58   0.0000000e+00
  47  59   0.0000000e+00
  47  60   0.0000000e+00
  47  61   0.0000000e+00
  47  62   0.0000000e+00
  47  63   0.0000000e+00
  47  64   5.8155700e-12
  47  65   2.5283600e-10
  47  66   6.3945650e-09
  47  67   1.9443941e-07
  47  68   4.8182695e-06
  47  69   2.2774790e-05
  47  70   9.4323180e-05
  47  71   1.5836290e-04
  47  72   2.9684588e-04
  47  73   3.2984910e-04
  47  74   2.3128820e-04
  47  75   7.2975620e-05
  47  76   2.9731290e-05
  47  77   4.6169310e-06
  47  78   4.0489830e-07
  47  79   2.5784800e-11
  47  80   2.3853900e-12
  47  81   1.5605300e-13
  47  82   4.0688500e-15
  47  83   0.0000000e+00
  47  84   1.6303980e-09
  47  85   7.6476100e-11
  47  86   3.1215300e-14
  48  60   0.0000000e+00
  48  61   0.0000000e+00
  48  62   0.0000000e+00
  48  63   0.0000000e+00
  48  64   0.0000000e+00
  48  65   2.4253550e-13
  48  66   4.4472300e-11
  48  67   4.7370430e-09
  48  68   8.0568980e-08
  48  69   8.7805088e-07
  48  70   5.0513600e-06
  48  71   2.2548480e-05
  48  72   1.1529590e-04
  48  73   2.2902392e-04
  48  74   2.5269210e-04
  48  75   1.8562801e-04
  48  76   1.2289010e-04
  48  77   4.4085429e-05
  48  78   4.1693100e-06
  48  79   1.4277350e-06
  48  80   4.4492120e-07
  48  81   4.9782650e-08
  48  82   4.5060590e-08
  48  83   8.1179070e-06
  48  84   1.3849920e-06
  48  85   4.4159100e-09
  48  86   6.4631700e-11
  48  87   1.0941200e-12
  48  88   0.0000000e+00
  49  61   0.0000000e+00
  49  62   0.0000000e+00
  49  63   0.0000000e+00
  49  64   0.0000000e+00
  49  65   0.0000000e+00
  49  66   1.6651800e-13
  49  67   5.9728000e-12
  49  68   2.8473350e-10
  49  69   3.8868980e-09
  49  70   7.2617980e-08
  49  71   1.3241946e-06
  49  72   1.3739992e-05
  49  73   3.7499170e-05
  49  74   7.6192800e-05
  49  75   1.2484546e-04
  49  76   2.1458906e-04
  49  77   2.8848460e-04
  49  78   4.4745170e-04
  49  79   4.0424860e-04
  49  80   2.6973715e-04
  49  81   5.2148920e-04
  49  82   1.4998057e-03
  49  83   5.8217590e-04
  49  84   2.0068690e-05
  49  85   1.0459760e-06
  49  86   7.4340080e-08
  49  87   1.4601950e-09
  49  88   7.9004600e-11
